5728	OMIM:607174
55755	OMIM:604804
1524	OMIM:609532
123624	OMIM:613269
8924	OMIM:614020
4043	OMIM:310460
843	OMIM:603909
811	OMIM:254450
652	OMIM:106600
2693	OMIM:604271
5015	OMIM:613038
1293	OMIM:254090
1285	OMIM:620536
4625	OMIM:192600
875	OMIM:601367
2487	OMIM:140600
763	OMIM:615751
81794	OMIM:613195
84706	OMIM:616281
7284	OMIM:616045
9860	OMIM:236730
23022	OMIM:614320
2731	OMIM:605899
84733	OMIM:300018
81839	OMIM:301410
1499	OMIM:611469
8572	OMIM:166710
27327	OMIM:618074
4297	OMIM:605027
2956	OMIM:614350
64072	OMIM:601386
50940	OMIM:610475
8036	OMIM:607721
7486	OMIM:300464
1861	OMIM:128100
3082	OMIM:193200
174	OMIM:615970
8802	OMIM:245400
91574	OMIM:615918
23301	OMIM:602759
595	OMIM:114550
755	OMIM:617547
124997	OMIM:617967
3954	OMIM:620089
5000	OMIM:613800
699	OMIM:612590
9524	OMIM:611095
7102	OMIM:300659
84818	OMIM:212050
7486	OMIM:277700
1855	OMIM:180700
51741	OMIM:614322
57465	OMIM:615338
4318	OMIM:132900
84705	OMIM:616198
3117	OMIM:114550
1482	OMIM:614435
170302	OMIM:300423
1019	OMIM:109800
7252	OMIM:275100
367	OMIM:146450
10861	OMIM:167030
930	OMIM:615577
80222	OMIM:615440
8517	OMIM:301081
9524	OMIM:614347
55605	OMIM:609428
11222	OMIM:614582
55526	OMIM:204750
116228	OMIM:619054
285195	OMIM:615032
867	OMIM:613563
1371	OMIM:618892
2697	OMIM:606215
6938	OMIM:123100
8792	OMIM:602080
8431	OMIM:601665
3852	OMIM:601001
5167	OMIM:241520
2033	OMIM:612232
8200	OMIM:228900
2664	OMIM:300912
2261	OMIM:187600
23096	OMIM:300802
3784	OMIM:609620
2074	OMIM:613659
6648	OMIM:147421
1741	OMIM:300802
4524	OMIM:180300
1234	OMIM:612522
1280	OMIM:150600
8557	OMIM:601954
149233	OMIM:180300
9276	OMIM:617800
59341	OMIM:606835
55172	OMIM:612518
5290	OMIM:612593
5664	OMIM:114480
6391	OMIM:606764
79147	OMIM:606612
54888	OMIM:614249
2324	OMIM:618780
4222	OMIM:118100
23414	OMIM:613762
9131	OMIM:614946
3752	OMIM:607346
5122	OMIM:600955
79718	OMIM:616944
5788	OMIM:609532
4846	OMIM:609402
55209	OMIM:615761
27249	OMIM:277410
112609	OMIM:615457
9445	OMIM:117300
6023	OMIM:250250
987	OMIM:613494
11141	OMIM:300372
5290	OMIM:608935
10133	OMIM:137750
6773	OMIM:616636
1121	OMIM:303100
5167	OMIM:125853
3569	OMIM:608520
4763	OMIM:209850
2214	OMIM:614395
9455	OMIM:616707
367	OMIM:609299
9132	OMIM:600101
4292	OMIM:276300
6197	OMIM:300505
1380	OMIM:610066
4092	OMIM:611469
595	OMIM:601626
1737	OMIM:312170
5080	OMIM:604229
2645	OMIM:603694
9512	OMIM:617954
55780	OMIM:608098
3569	OMIM:613282
9882	OMIM:616087
554	OMIM:300539
84992	OMIM:616809
2677	OMIM:610842
1296	OMIM:613270
54862	OMIM:615637
118	OMIM:161950
2328	OMIM:602079
9927	OMIM:609260
3039	OMIM:613978
4023	OMIM:608557
2056	OMIM:608557
9631	OMIM:614050
84987	OMIM:619053
5728	OMIM:609558
2651	OMIM:601371
85476	OMIM:614924
88	OMIM:618654
1296	OMIM:615523
24137	OMIM:300919
23096	OMIM:300659
1741	OMIM:300803
3912	OMIM:300215
22941	OMIM:613410
2235	OMIM:263700
6197	OMIM:300433
57176	OMIM:615440
6092	OMIM:614318
11277	OMIM:225750
8492	OMIM:611093
1557	OMIM:603903
3119	OMIM:103230
6197	OMIM:300659
7132	OMIM:604324
2796	OMIM:614841
5339	OMIM:131950
2120	OMIM:616216
3284	OMIM:201910
11141	OMIM:300062
56244	OMIM:180300
145624	OMIM:176270
10535	OMIM:610181
2645	OMIM:601407
119559	OMIM:300816
190	OMIM:400044
4043	OMIM:160700
2189	OMIM:614082
1380	OMIM:613494
183	OMIM:610262
1302	OMIM:215150
91574	OMIM:614582
55180	OMIM:611097
9439	OMIM:611095
3158	OMIM:605911
8239	OMIM:309549
948	OMIM:614466
3918	OMIM:619785
1495	OMIM:608970
2147	OMIM:613679
498	OMIM:615595
7991	OMIM:614333
7042	OMIM:114500
80184	OMIM:606996
8643	OMIM:613062
3145	OMIM:176000
5961	OMIM:608161
1029	OMIM:614456
124512	OMIM:249500
57728	OMIM:266900
9968	OMIM:300581
593	OMIM:246900
2068	OMIM:278730
9573	OMIM:613704
1545	OMIM:114480
59067	OMIM:613493
10159	OMIM:300911
55180	OMIM:607417
10585	OMIM:613156
1294	OMIM:607523
64135	OMIM:612952
1244	OMIM:613282
6165	OMIM:610629
4171	OMIM:616968
6197	OMIM:300115
672	OMIM:617883
3394	OMIM:226990
1380	OMIM:152700
84188	OMIM:619338
5063	OMIM:300716
55005	OMIM:614702
55217	OMIM:610676
3741	OMIM:607554
3728	OMIM:176807
1493	OMIM:607202
1736	OMIM:301108
185	OMIM:610262
3075	OMIM:610698
197	OMIM:125853
1776	OMIM:605218
23096	OMIM:300436
2316	OMIM:300581
84466	OMIM:620249
6487	OMIM:608443
4352	OMIM:614521
115650	OMIM:615577
10008	OMIM:170400
23746	OMIM:268000
91574	OMIM:300816
7545	OMIM:123100
10806	OMIM:609254
5149	OMIM:610478
1741	OMIM:300387
9439	OMIM:614344
10892	OMIM:615468
4153	OMIM:152700
6197	OMIM:300454
613	OMIM:608232
4705	OMIM:618243
4137	OMIM:600274
158326	OMIM:248450
2304	OMIM:188550
4846	OMIM:609404
54414	OMIM:613551
4626	OMIM:187370
6125	OMIM:612527
3052	OMIM:615972
5788	OMIM:608971
6229	OMIM:614900
79776	OMIM:300245
64321	OMIM:607411
5328	OMIM:104300
1776	OMIM:608437
114609	OMIM:607948
56652	OMIM:616138
183	OMIM:189800
5332	OMIM:620458
5048	OMIM:300067
51185	OMIM:614329
83959	OMIM:610158
6101	OMIM:180100
340719	OMIM:615413
4297	OMIM:601626
10216	OMIM:208250
124454	OMIM:615440
6714	OMIM:612229
51308	OMIM:615625
3784	OMIM:607554
57216	OMIM:301410
9409	OMIM:614876
2521	OMIM:611456
3910	OMIM:615235
23040	OMIM:616521
4760	OMIM:601407
4053	OMIM:251750
261734	OMIM:613615
4771	OMIM:114550
2729	OMIM:219700
7169	OMIM:193700
4948	OMIM:608035
7345	OMIM:614251
4041	OMIM:601813
7102	OMIM:300324
1499	OMIM:617572
1524	OMIM:607339
54936	OMIM:618170
2312	OMIM:146700
6295	OMIM:620228
8792	OMIM:612301
80347	OMIM:615643
23152	OMIM:617600
6928	OMIM:137920
7097	OMIM:607948
11133	OMIM:614342
5728	OMIM:176807
1977	OMIM:610836
4314	OMIM:300464
1496	OMIM:618174
10481	OMIM:602759
27429	OMIM:617248
348	OMIM:137750
11133	OMIM:615942
57379	OMIM:605258
6134	OMIM:300425
134430	OMIM:611274
401	OMIM:609384
8200	OMIM:112500
7852	OMIM:176807
4595	OMIM:608456
773	OMIM:141500
477	OMIM:619605
1954	OMIM:201000
30813	OMIM:609271
51300	OMIM:618251
3691	OMIM:226650
5290	OMIM:162900
5080	OMIM:607304
7428	OMIM:193300
340533	OMIM:300143
4547	OMIM:143890
427	OMIM:159950
1282	OMIM:150699
4023	OMIM:118830
1482	OMIM:614431
9427	OMIM:601680
4601	OMIM:611868
50628	OMIM:617913
6660	OMIM:616803
8312	OMIM:211980
4909	OMIM:609887
93986	OMIM:143465
57502	OMIM:609954
8888	OMIM:618124
3918	OMIM:226650
55131	OMIM:612079
64419	OMIM:160150
60528	OMIM:610498
57654	OMIM:600630
1968	OMIM:300148
5444	OMIM:125853
6329	OMIM:620369
5071	OMIM:600116
7552	OMIM:300115
54888	OMIM:611091
4626	OMIM:121050
7097	OMIM:114550
2077	OMIM:615529
5063	OMIM:300851
4935	OMIM:300814
1161	OMIM:600630
285175	OMIM:616801
8091	OMIM:618908
9445	OMIM:616079
3955	OMIM:608681
6887	OMIM:613065
7124	OMIM:142690
7552	OMIM:300848
50945	OMIM:303400
284119	OMIM:613327
5449	OMIM:221750
1161	OMIM:614640
7283	OMIM:615412
3757	OMIM:613688
23064	OMIM:606002
4312	OMIM:211980
24140	OMIM:309549
83636	OMIM:615043
84705	OMIM:614932
4157	OMIM:613972
8891	OMIM:603896
6563	OMIM:111000
6387	OMIM:609423
4893	OMIM:612591
9131	OMIM:310490
6135	OMIM:612528
8915	OMIM:156240
265	OMIM:301200
23325	OMIM:615942
10297	OMIM:618677
3753	OMIM:220400
2074	OMIM:211980
57531	OMIM:616756
2538	OMIM:232240
185	OMIM:114480
5831	OMIM:614438
10133	OMIM:606657
9439	OMIM:611092
7421	OMIM:600081
8379	OMIM:620189
7276	OMIM:145680
5002	OMIM:612571
1116	OMIM:600807
54205	OMIM:188000
668	OMIM:615723
26191	OMIM:254200
112812	OMIM:251900
115650	OMIM:613493
2099	OMIM:300464
168507	OMIM:306955
2657	OMIM:208530
55823	OMIM:619637
4722	OMIM:256000
1747	OMIM:190320
6223	OMIM:105650
4338	OMIM:252160
6934	OMIM:114500
383	OMIM:114550
109	OMIM:601665
11277	OMIM:612254
1493	OMIM:193200
2539	OMIM:300908
221496	OMIM:212500
7552	OMIM:300114
2531	OMIM:151430
80222	OMIM:616045
4092	OMIM:612591
4703	OMIM:256030
88	OMIM:618655
39	OMIM:300464
3386	OMIM:111250
10806	OMIM:606996
2623	OMIM:613985
81794	OMIM:277600
25861	OMIM:607084
79228	OMIM:613680
6654	OMIM:135300
4094	OMIM:610202
2064	OMIM:613033
10758	OMIM:614162
124512	OMIM:615942
10564	OMIM:300049
3784	OMIM:615377
6648	OMIM:254500
5728	OMIM:114480
649	OMIM:614856
1019	OMIM:613099
701	OMIM:608812
5339	OMIM:612138
59341	OMIM:168400
999	OMIM:300854
55217	OMIM:300872
84662	OMIM:611498
3569	OMIM:607202
10060	OMIM:615378
8738	OMIM:607417
79147	OMIM:236670
10878	OMIM:612925
7021	OMIM:617035
23325	OMIM:611092
4153	OMIM:109650
1292	OMIM:620725
56729	OMIM:125853
78987	OMIM:614430
8492	OMIM:614342
79695	OMIM:612590
26284	OMIM:617565
6775	OMIM:614420
6444	OMIM:601287
7097	OMIM:193200
7036	OMIM:231100
23325	OMIM:614345
7056	OMIM:612923
6833	OMIM:606176
8036	OMIM:603165
84617	OMIM:617732
284086	OMIM:613824
2213	OMIM:609148
2200	OMIM:613195
286204	OMIM:616220
2737	OMIM:241800
335	OMIM:618463
2147	OMIM:601367
161497	OMIM:611102
7124	OMIM:-1
1585	OMIM:605635
57176	OMIM:615395
80185	OMIM:249500
3586	OMIM:170650
241	OMIM:600807
582	OMIM:209900
8192	OMIM:233400
973	OMIM:601495
7097	OMIM:109650
1493	OMIM:254500
23404	OMIM:617763
90268	OMIM:242850
27241	OMIM:123100
4477	OMIM:611868
8192	OMIM:614926
84823	OMIM:608709
2664	OMIM:300919
53904	OMIM:607101
5078	OMIM:608036
10695	OMIM:617929
405753	OMIM:274900
2626	OMIM:614429
6389	OMIM:614165
3889	OMIM:617756
5979	OMIM:171400
675	OMIM:608035
959	OMIM:611775
80222	OMIM:615595
118	OMIM:610948
59341	OMIM:613508
80222	OMIM:615395
79644	OMIM:612713
2730	OMIM:608446
1376	OMIM:255110
3119	OMIM:269200
4621	OMIM:121050
2099	OMIM:166710
1312	OMIM:114480
4878	OMIM:613055
23325	OMIM:607417
5995	OMIM:613769
6925	OMIM:610954
53405	OMIM:616042
25913	OMIM:155601
285195	OMIM:612100
2110	OMIM:231680
4204	OMIM:300055
183	OMIM:604329
7991	OMIM:614345
50964	OMIM:239100
5015	OMIM:607932
147912	OMIM:610896
7490	OMIM:256370
1406	OMIM:268000
9531	OMIM:613881
1234	OMIM:609423
120227	OMIM:600081
51142	OMIM:616710
83636	OMIM:614298
2055	OMIM:610003
8643	OMIM:109400
55703	OMIM:146110
9897	OMIM:603563
51079	OMIM:618249
10102	OMIM:614096
7403	OMIM:114550
23325	OMIM:611097
23171	OMIM:611777
23600	OMIM:214950
2737	OMIM:174200
494513	OMIM:610220
811	OMIM:300331
4621	OMIM:108120
199713	OMIM:231090
6391	OMIM:605373
138050	OMIM:252900
23414	OMIM:614286
57176	OMIM:614947
1380	OMIM:615767
54716	OMIM:242600
55624	OMIM:616094
11128	OMIM:607694
3117	OMIM:612007
2516	OMIM:400044
767	OMIM:615268
10841	OMIM:229100
7827	OMIM:600995
6714	OMIM:612590
1639	OMIM:105400
8912	OMIM:607681
9083	OMIM:415000
54888	OMIM:615516
6774	OMIM:125853
55654	OMIM:171300
6197	OMIM:300143
4327	OMIM:611543
6792	OMIM:312750
2737	OMIM:603596
1138	OMIM:161550
6440	OMIM:300770
3060	OMIM:161400
57505	OMIM:614922
54539	OMIM:600165
124454	OMIM:616198
2202	OMIM:611276
1859	OMIM:614104
23418	OMIM:172870
116442	OMIM:300852
1832	OMIM:605676
30813	OMIM:614195
5888	OMIM:617244
5426	OMIM:615083
23509	OMIM:615696
1588	OMIM:139300
5631	OMIM:311070
201163	OMIM:611469
8929	OMIM:613015
6529	OMIM:616421
1482	OMIM:241550
6235	OMIM:610629
10060	OMIM:614022
3123	OMIM:103230
4175	OMIM:223100
80207	OMIM:610708
79798	OMIM:615954
25978	OMIM:600274
23301	OMIM:608656
147372	OMIM:235510
1832	OMIM:612908
4709	OMIM:252010
643226	OMIM:615837
2147	OMIM:306700
657	OMIM:610069
2639	OMIM:231670
2218	OMIM:253800
8924	OMIM:611107
1991	OMIM:162800
1183	OMIM:300271
6916	OMIM:601367
356	OMIM:211980
3123	OMIM:178500
5290	OMIM:155500
84233	OMIM:612989
4650	OMIM:611598
7547	OMIM:614779
121278	OMIM:608904
10274	OMIM:617635
1589	OMIM:202010
6231	OMIM:615550
463	OMIM:601518
5193	OMIM:266510
3077	OMIM:254500
4645	OMIM:251850
23414	OMIM:616067
3791	OMIM:602089
10102	OMIM:616198
26503	OMIM:604369
147495	OMIM:605389
55624	OMIM:613156
611	OMIM:190900
51112	OMIM:617669
590	OMIM:300464
5443	OMIM:609734
2820	OMIM:125853
81693	OMIM:261100
2583	OMIM:609195
2263	OMIM:101200
1591	OMIM:182280
4791	OMIM:607594
254065	OMIM:300433
5573	OMIM:160980
4952	OMIM:300555
57502	OMIM:300494
7015	OMIM:614456
10019	OMIM:254450
3507	OMIM:612692
3728	OMIM:167000
10210	OMIM:609923
2645	OMIM:606176
6295	OMIM:613758
80055	OMIM:611093
2591	OMIM:211900
116442	OMIM:300848
65080	OMIM:615440
240	OMIM:600807
56945	OMIM:615578
79731	OMIM:609060
1183	OMIM:300433
23203	OMIM:213200
92667	OMIM:615084
7284	OMIM:615918
26191	OMIM:188030
63929	OMIM:613159
5805	OMIM:261640
1289	OMIM:130000
8379	OMIM:610321
4953	OMIM:619075
9361	OMIM:600373
23236	OMIM:613722
6390	OMIM:619224
6927	OMIM:601283
25923	OMIM:615632
23175	OMIM:160010
27032	OMIM:169600
60528	OMIM:616198
3119	OMIM:612008
2064	OMIM:137215
203859	OMIM:611307
6905	OMIM:617207
79755	OMIM:610227
10464	OMIM:617767
10733	OMIM:616171
2213	OMIM:609903
1161	OMIM:216400
8492	OMIM:615599
4353	OMIM:104300
3651	OMIM:606392
4791	OMIM:615577
84572	OMIM:256550
2074	OMIM:278800
4607	OMIM:115197
5781	OMIM:151100
1184	OMIM:310468
116519	OMIM:601367
10804	OMIM:612645
2626	OMIM:614474
3912	OMIM:615191
5728	OMIM:601518
2492	OMIM:276400
4867	OMIM:609254
54332	OMIM:607831
80326	OMIM:602639
5741	OMIM:307700
80781	OMIM:267750
183	OMIM:611014
5449	OMIM:613986
64327	OMIM:185900
7097	OMIM:609888
2260	OMIM:101200
1577	OMIM:608742
203547	OMIM:310440
925	OMIM:608957
79731	OMIM:610498
4049	OMIM:609888
116519	OMIM:144600
5080	OMIM:120300
6935	OMIM:613270
847	OMIM:145500
3704	OMIM:180300
114548	OMIM:191900
57534	OMIM:604169
1493	OMIM:609939
1730	OMIM:612310
7124	OMIM:180300
5295	OMIM:608089
5063	OMIM:300558
4488	OMIM:168500
51053	OMIM:616835
4318	OMIM:192200
